Column1;aX;aY;aZ 
;-40;-559;-730
;-121;-527;-787
;-121;-527;-787
;-121;-527;-787
;-56;-539;-702
;-56;-539;-702
;-56;-539;-702
;-95;-542;-777
;-95;-542;-777
;-95;-542;-777
;-49;-538;-733
;-37;-509;-754
;-37;-509;-754
;-95;-553;-765
;-95;-553;-765
;-95;-553;-765
;-65;-539;-738
;-65;-539;-738
;-65;-539;-738
;-90;-549;-757
;-90;-549;-757
;-43;-558;-737
;-115;-551;-752
;-115;-551;-752
;-115;-551;-752
;-63;-532;-749
;-63;-532;-749
;-63;-532;-749
;-72;-560;-743
;-72;-560;-743
;-72;-560;-743
;-80;-528;-768
;-80;-528;-768
;-80;-528;-768
;-96;-510;-751
;-96;-510;-751
;-96;-510;-751
;-40;-565;-747
;-40;-565;-747
;-40;-565;-747
;-40;-547;-730
;-40;-547;-730
;-40;-547;-730
;-98;-580;-758
;-98;-580;-758
;-108;-533;-784
;-108;-533;-784
;-108;-533;-784
;-33;-521;-702
;-33;-521;-702
;-33;-521;-702
;-108;-544;-773
;-108;-544;-773
;-108;-544;-773
;-57;-546;-717
;-57;-546;-717
;-60;-493;-782
;-112;-570;-769
;-102;-627;-702
;-102;-627;-702
;-99;-521;-783
;-99;-521;-783
;-99;-521;-783
;-18;-532;-714
;-18;-532;-714
;-117;-558;-778
;-117;-558;-778
;-28;-557;-743
;-76;-535;-744
;-76;-535;-744
;-76;-535;-744
;-79;-593;-763
;-79;-593;-763
;-79;-593;-763
;-43;-522;-700
;-43;-522;-700
;-43;-522;-700
;-132;-571;-772
;-46;-553;-720
;-46;-553;-720
;-88;-542;-774
;-88;-542;-774
;-88;-542;-774
;-44;-548;-724
;-44;-548;-724
;-44;-548;-724
;-94;-531;-777
;-94;-531;-777
;-94;-531;-777
;-55;-570;-715
;-55;-570;-715
;-70;-514;-721
;-104;-487;-774
;-61;-550;-743
;-61;-550;-743
;-76;-517;-752
;-76;-517;-752
;-76;-517;-752
;-108;-586;-735
;-108;-586;-735
;-108;-586;-735
;-49;-488;-769
;-49;-488;-769
;-49;-488;-769
;-15;-536;-733
;-15;-536;-733
;-15;-536;-733
;-71;-527;-762
;-71;-527;-762
;-71;-527;-762
;-57;-519;-725
;-57;-519;-725
;-57;-519;-725
;-110;-559;-776
;-110;-559;-776
;-110;-559;-776
;-54;-521;-768
;-54;-521;-768
;-54;-521;-768
;-91;-568;-731
;-91;-568;-731
;-91;-568;-731
;-51;-530;-770
;-51;-530;-770
;-51;-530;-770
;-70;-560;-721
;3;-512;-702
;3;-512;-702
;-124;-576;-780
;-124;-576;-780
;-124;-576;-780
;-23;-519;-726
;-23;-519;-726
;-80;-563;-771
;-80;-563;-771
;-80;-563;-771
;-39;-540;-735
;-39;-540;-735
;-39;-540;-735
;-108;-560;-758
;-108;-560;-758
;-108;-560;-758
;-29;-523;-745
;-29;-523;-745
;-29;-523;-745
;-77;-542;-755
;-77;-542;-755
;-77;-542;-755
;-9;-508;-741
;-9;-508;-741
;-125;-563;-769
;-46;-556;-720
;-46;-556;-720
;-46;-556;-720
;-75;-528;-769
;-75;-528;-769
;-75;-528;-769
;-16;-504;-727
;-16;-504;-727
;-16;-504;-727
;-145;-608;-774
;-145;-608;-774
;-145;-608;-774
;-97;-495;-766
;-97;-495;-766
;-97;-495;-766
;-20;-532;-742
;-20;-532;-742
;-20;-532;-742
;-66;-534;-776
;-66;-534;-776
;-66;-534;-776
;-63;-582;-748
;-78;-538;-713
;-78;-538;-713
;-61;-512;-793
;-61;-512;-793
;11;-555;-690
;11;-555;-690
;11;-555;-690
;-166;-539;-812
;-166;-539;-812
;-166;-539;-812
;-7;-518;-699
;-42;-515;-747
;-42;-515;-747
;-86;-544;-756
;-86;-544;-756
;-86;-544;-756
;-50;-500;-744
;-50;-500;-744
;-50;-500;-744
;-86;-592;-753
;-86;-592;-753
;-13;-575;-701
;-73;-495;-775
;-73;-495;-775
;-86;-505;-798
;-10;-547;-769
;-10;-547;-769
;-10;-547;-769
;-41;-516;-730
;-41;-516;-730
;-41;-516;-730
;-105;-525;-800
;-105;-525;-800
;-105;-525;-800
;-3;-524;-714
;-3;-524;-714
;-24;-510;-756
;-71;-593;-759
;-71;-593;-759
;-19;-485;-725
;-19;-485;-725
;-19;-485;-725
;-143;-615;-769
;-143;-615;-769
;-143;-615;-769
;-73;-532;-786
;-73;-532;-786
;-28;-524;-715
;-28;-524;-715
;-28;-524;-715
;-62;-547;-774
;-62;-547;-774
;-62;-547;-774
;-74;-551;-723
;-74;-551;-723
;-74;-551;-723
;-60;-559;-792
;-60;-559;-792
;-45;-577;-751
;-86;-496;-755
;-86;-496;-755
;-86;-496;-755
;-41;-582;-726
;-41;-582;-726
;-41;-582;-726
;-60;-485;-749
;-60;-485;-749
;-60;-485;-749
;-66;-620;-750
;-66;-620;-750
;-34;-531;-723
;-82;-564;-779
;-82;-564;-779
;-82;-564;-779
;-44;-521;-706
;-44;-521;-706
;-44;-521;-706
;-94;-551;-775
;-94;-551;-775
;-94;-551;-775
;-54;-509;-754
;-54;-509;-754
;-54;-509;-754
;-33;-549;-756
;-33;-549;-756
;-33;-549;-756
;-66;-533;-730
;-66;-533;-730
;-66;-533;-730
;-73;-569;-751
;-73;-569;-751
;-73;-569;-751
;-79;-559;-792
;-79;-559;-792
;-79;-559;-792
;-29;-521;-734
;-29;-521;-734
;-29;-521;-734
;-65;-564;-751
;-65;-564;-751
;-65;-564;-751
;-58;-543;-754
;-58;-543;-754
;-19;-544;-756
;-75;-570;-726
;-75;-570;-726
;-88;-513;-775
;-88;-513;-775
;-61;-577;-705
;-61;-577;-705
;-61;-577;-705
;-81;-550;-782
;-74;-584;-771
;-74;-584;-771
;-39;-507;-742
;-39;-507;-742
;-39;-507;-742
;-71;-567;-766
;-71;-567;-766
;-71;-567;-766
;-52;-499;-719
;-52;-499;-719
;-52;-499;-719
;-45;-599;-746
;-68;-568;-714
;-68;-568;-714
;-62;-531;-806
;-62;-531;-806
;-62;-531;-806
;-65;-573;-736
;-65;-573;-736
;-65;-573;-736
;-55;-548;-754
;-55;-548;-754
;-55;-548;-754
;-49;-502;-702
;-49;-502;-702
;-38;-495;-737
;-63;-542;-780
;-67;-563;-758
;-67;-563;-758
;-8;-492;-756
;-8;-492;-756
;-8;-492;-756
;-112;-621;-762
;-112;-621;-762
;-112;-621;-762
;-22;-513;-733
;-22;-513;-733
;-22;-513;-733
;-7;-511;-724
;-7;-511;-724
;-51;-568;-769
;-51;-568;-769
;-51;-568;-769
;-64;-550;-752
;-64;-550;-752
;-64;-550;-752
;-15;-527;-747
;-42;-561;-738
;-42;-561;-738
;-39;-498;-767
;-39;-498;-767
;-39;-498;-767
;-41;-570;-743
;-41;-570;-743
;-41;-570;-743
;-48;-532;-777
;-48;-532;-777
;-48;-532;-777
;-54;-562;-721
;-54;-562;-721
;-66;-482;-746
;-47;-605;-735
;-47;-605;-735
;-47;-605;-735
;-57;-460;-770
;-57;-460;-770
;-57;-460;-770
;-34;-605;-732
;-34;-605;-732
;-34;-605;-732
;-72;-487;-794
;-72;-487;-794
;-72;-487;-794
;11;-605;-715
;4;-525;-722
;4;-525;-722
;-100;-545;-788
;-100;-545;-788
;-100;-545;-788
;6;-557;-735
;6;-557;-735
;6;-557;-735
;-40;-573;-715
;-40;-573;-715
;-40;-573;-715
;-103;-525;-757
;-103;-525;-757
;-103;-525;-757
;-54;-565;-722
;-54;-565;-722
;-54;-565;-722
;-69;-525;-758
;-69;-525;-758
;-70;-579;-774
;-8;-576;-719
;-8;-576;-719
;-109;-499;-782
;-109;-499;-782
;-109;-499;-782
;-23;-560;-731
;-23;-560;-731
;-23;-560;-731
;-28;-513;-760
;-28;-513;-760
;-28;-513;-760
;-76;-569;-733
;-76;-569;-733
;-76;-569;-733
;-27;-528;-755
;-27;-528;-755
;-27;-528;-755
;-59;-532;-755
;-59;-532;-755
;-59;-532;-755
;-30;-572;-728
;-30;-572;-728
;-30;-572;-728
;-99;-540;-751
;-99;-540;-751
;-45;-558;-729
;-18;-499;-759
;-18;-499;-759
;-18;-499;-759
;-71;-558;-758
;-71;-558;-758
;-71;-558;-758
;-9;-533;-760
;-9;-533;-760
;-9;-533;-760
;-29;-542;-732
;-29;-542;-732
;-29;-542;-732
;-102;-548;-791
;-102;-548;-791
;-102;-548;-791
;10;-529;-696
;10;-529;-696
;10;-529;-696
;-108;-558;-798
;-108;-558;-798
;-108;-558;-798
;-3;-516;-724
;-3;-516;-724
;-55;-522;-777
;7;-525;-706
;7;-525;-706
;7;-525;-706
;-147;-546;-788
;-147;-546;-788
;-147;-546;-788
;-6;-576;-715
;-6;-576;-715
;-80;-565;-783
;-71;-586;-755
;-71;-586;-755
;-13;-492;-735
;-13;-492;-735
;-13;-492;-735
;-38;-572;-729
;-38;-572;-729
;-38;-572;-729
;-100;-532;-787
;-100;-532;-787
;-74;-587;-772
;22;-569;-710
;-7;-488;-721
;-7;-488;-721
;94;-450;-755
;94;-450;-755
;94;-450;-755
;-2144;-556;-1217
;-2144;-556;-1217
;-2144;-556;-1217
;-750;-467;-204
;-750;-467;-204
;-750;-467;-204
;1269;-408;-1201
;451;-795;-1203
;451;-795;-1203
;341;-977;-868
;341;-977;-868
;341;-977;-868
;-71;-847;-766
;-71;-847;-766
;-71;-847;-766
;-121;-721;-680
;-121;-721;-680
;-65;-643;-659
;0;-614;-651
;59;-637;-619
;59;-637;-619
;146;-534;-733
;146;-534;-733
;146;-534;-733
;69;-629;-728
;69;-629;-728
;69;-629;-728
;131;-635;-686
;131;-635;-686
;77;-606;-731
;16;-678;-707
;16;-678;-707
;16;-678;-707
;47;-621;-669
;47;-621;-669
;47;-621;-669
;43;-609;-695
;43;-609;-695
;43;-609;-695
;161;-588;-682
;161;-588;-682
;102;-645;-665
;57;-629;-716
;57;-629;-716
;57;-629;-716
;59;-682;-663
;59;-682;-663
;59;-682;-663
;51;-627;-669
;51;-627;-669
;51;-627;-669
;79;-699;-672
;79;-699;-672
;79;-699;-672
;108;-638;-681
;108;-638;-681
;118;-596;-684
;78;-701;-684
;78;-701;-684
;78;-701;-684
;65;-644;-691
;65;-644;-691
;65;-644;-691
;63;-614;-667
;63;-614;-667
;63;-614;-667
;74;-651;-655
;74;-651;-655
;74;-651;-655
;72;-643;-651
;72;-643;-651
;72;-643;-651
;64;-661;-677
;64;-661;-677
;64;-661;-677
;42;-676;-663
;42;-676;-663
;42;-676;-663
;83;-626;-668
;83;-626;-668
;83;-626;-668
;58;-673;-674
;58;-673;-674
;58;-673;-674
;87;-667;-664
;87;-667;-664
;87;-667;-664
;51;-704;-664
;49;-674;-673
;49;-674;-673
;126;-666;-660
;126;-666;-660
;112;-638;-674
;112;-638;-674
;112;-638;-674
;116;-657;-661
;116;-657;-661
;116;-657;-661
;123;-638;-685
;123;-638;-685
;123;-638;-685
;127;-670;-687
;127;-670;-687
;122;-668;-689
;145;-650;-662
;145;-650;-662
;145;-650;-662
;100;-640;-662
;100;-640;-662
;100;-640;-662
;112;-668;-659
;112;-668;-659
;112;-668;-659
;90;-662;-666
;90;-662;-666
;90;-662;-666
;120;-652;-676
;120;-652;-676
;120;-652;-676
;106;-663;-674
;106;-663;-674
;106;-663;-674
;80;-643;-654
;80;-643;-654
;80;-643;-654
;99;-629;-635
;99;-629;-635
;99;-629;-635
;92;-621;-612
;92;-621;-612
;92;-621;-612
;138;-586;-634
;138;-586;-634
;138;-586;-634
;143;-652;-639
;143;-652;-639
;143;-652;-639
;164;-662;-724
;183;-718;-692
;183;-718;-692
;268;-695;-627
;268;-695;-627
;268;-695;-627
;195;-668;-611
;195;-668;-611
;195;-668;-611
;129;-726;-609
;129;-726;-609
;37;-776;-588
;24;-579;-529
;24;-579;-529
;24;-579;-529
;103;-423;-430
;103;-423;-430
;103;-423;-430
;-34;-599;-471
;-34;-599;-471
;-34;-599;-471
;-1;-759;-404
;-1;-759;-404
;117;-637;-386
;113;-744;-372
;113;-744;-372
;113;-744;-372
;184;-759;-313
;184;-759;-313
;184;-759;-313
;182;-862;-278
;182;-862;-278
;182;-862;-278
;307;-953;-186
;307;-953;-186
;300;-879;-177
;312;-831;-181
;311;-908;-174
;311;-908;-174
;306;-1026;-121
;306;-1026;-121
;306;-1026;-121
;336;-883;-72
;336;-883;-72
;336;-883;-72
;313;-1131;-50
;313;-1131;-50
;310;-1144;-31
;301;-1156;-26
;301;-1156;-26
;301;-1156;-26
;192;-1085;36
;192;-1085;36
;192;-1085;36
;193;-1048;744
;193;-1048;744
;447;-923;410
;138;-1137;203
;138;-1137;203
;77;-1029;68
;27;-859;151
;27;-859;151
;27;-859;151
;98;-948;326
;98;-948;326
;98;-948;326
;107;-960;239
;107;-960;239
;107;-960;239
;12;-774;85
;-39;-848;116
;-39;-848;116
;-196;-948;102
;-196;-948;102
;-196;-948;102
;-244;-1065;145
;-244;-1065;145
;-244;-1065;145
;-221;-1346;356
;-221;-1346;356
;-221;-1346;356
;-279;-1067;155
;-279;-1067;155
;-279;-1067;155
;-270;-1044;197
;-270;-1044;197
;-270;-1044;197
;-197;-1051;249
;-197;-1051;249
;-197;-1051;249
;-98;-893;232
;-98;-893;232
;-98;-893;232
;-186;-945;208
;-186;-945;208
;-186;-945;208
;-136;-864;190
;-136;-864;190
;-136;-864;190
;-144;-958;227
;-144;-958;227
;-144;-958;227
;-156;-1004;202
;-156;-1004;202
;-156;-1004;202
;-206;-895;114
;-206;-895;114
;-239;-868;81
;-199;-915;70
;-199;-915;70
;-199;-915;70
;-256;-899;70
;-256;-899;70
;-256;-899;70
;-274;-927;71
;-274;-927;71
;-265;-989;66
;-186;-1109;-3
;-186;-1109;-3
;-186;-1109;-3
;-153;-1228;-101
;-153;-1228;-101
;-153;-1228;-101
;-103;-1316;-144
;-103;-1316;-144
;-114;-1419;-26
;-114;-1419;-26
;-114;-1419;-26
;12;-1374;63
;12;-1374;63
;12;-1374;63
;43;-1157;129
;43;-1157;129
;43;-1157;129
;94;-1232;179
;94;-1232;179
;94;-1232;179
;-55;-990;-11
;-55;-990;-11
;-55;-990;-11
;102;-912;-61
;102;-912;-61
;102;-912;-61
;115;-821;-17
;115;-821;-17
;115;-821;-17
;98;-546;-498
;98;-546;-498
;98;-546;-498
;102;-379;-385
;102;-379;-385
;102;-379;-385
;58;-65;-340
;58;-65;-340
;58;-65;-340
;255;101;-288
;255;101;-288
;255;101;-288
;301;-40;-334
;301;-40;-334
;301;-40;-334
;407;-253;-290
;407;-253;-290
;407;-253;-290
;417;-305;-245
;417;-305;-245
;496;-296;-248
;581;-673;-71
;581;-673;-71
;581;-673;-71
;367;-569;-120
;367;-569;-120
;367;-569;-120
;238;-1113;-77
;238;-1113;-77
;238;-1113;-77
;84;-1074;50
;84;-1074;50
;84;-1074;50
;294;-927;510
;294;-927;510
;294;-927;510
;25;-1141;419
;25;-1141;419
;25;-1141;419
;-42;-672;419
;-42;-672;419
;-125;-959;443
;-138;-921;490
;-138;-921;490
;-138;-921;490
;-203;-812;411
;-203;-812;411
;-203;-812;411
;-159;-1052;630
;-159;-1052;630
;-159;-1052;630
;-267;-979;350
;-267;-979;350
;-267;-979;350
;-351;-1144;532
;-351;-1144;532
;-328;-1112;583
;-330;-1165;501
;-330;-1165;501
;-330;-1165;501
;-352;-1178;589
;-352;-1178;589
;-352;-1178;589
;-268;-826;585
;-268;-826;585
;-268;-826;585
;-332;-849;558
;-350;-923;584
;-350;-923;584
;-291;-827;604
;-291;-827;604
;-291;-827;604
;-316;-811;631
;-316;-811;631
;-316;-811;631
;-270;-718;581
;-270;-718;581
;-298;-691;582
;-291;-717;582
;-288;-736;591
;-288;-736;591
;-260;-740;579
;-260;-740;579
;-260;-740;579
;-244;-689;576
;-244;-689;576
;-244;-689;576
;-326;-729;596
;-326;-729;596
;-305;-762;619
;-300;-735;591
;-300;-735;591
;-300;-735;591
;-270;-691;571
;-270;-691;571
;-270;-691;571
;-236;-741;565
;-236;-741;565
;-236;-741;565
;-213;-732;566
;-213;-732;566
;-210;-743;592
;-130;-718;599
;-130;-718;599
;-130;-718;599
;-122;-708;610
;-122;-708;610
;-122;-708;610
;-189;-670;514
;-189;-670;514
;-189;-670;514
;-301;-546;433
;-301;-546;433
;-357;-704;496
;-466;-733;598
;-466;-733;598
;-466;-733;598
;-606;-616;473
;-606;-616;473
;-606;-616;473
;-686;-802;506
;-686;-802;506
;-686;-802;506
;-442;-738;587
;-442;-738;587
;-498;-625;577
;-640;-657;523
;-640;-657;523
;-640;-657;523
;-569;-578;488
;-569;-578;488
;-569;-578;488
;-540;-713;508
;-540;-713;508
;-540;-713;508
;-469;-720;527
;-469;-720;527
;-469;-720;527
;-495;-605;461
;-495;-605;461
;-495;-605;461
;-520;-648;487
;-520;-648;487
;-520;-648;487
;-510;-587;532
;-510;-587;532
;-510;-587;532
;-474;-679;587
;-457;-646;578
;-481;-578;513
;-481;-578;513
;-481;-578;513
;-494;-620;516
;-494;-620;516
;-494;-620;516
;-474;-636;550
;-474;-636;550
;-474;-636;550
;-491;-618;531
;-514;-586;465
;-514;-586;465
;-579;-668;493
;-579;-668;493
;-579;-668;493
;-537;-649;492
;-537;-649;492
;-566;-609;465
;-566;-609;465
;-566;-609;465
;-558;-566;459
;-577;-603;459
;-577;-603;459
;-578;-595;522
;-578;-595;522
;-578;-595;522
;-543;-573;503
;-543;-573;503
;-543;-573;503
;-560;-568;484
;-560;-568;484
;-560;-568;484
;-525;-617;542
;-525;-617;542
;-525;-617;542
;-533;-607;555
;-533;-607;555
;-533;-607;555
;-550;-550;528
;-550;-550;528
;-550;-550;528
;-567;-552;519
;-567;-552;519
;-567;-552;519
;-539;-586;552
;-539;-586;552
;-539;-586;552
;-551;-551;528
;-551;-551;528
;-551;-551;528
;-529;-539;522
;-529;-539;522
;-529;-539;522
;-544;-562;564
;-544;-562;564
;-544;-562;564
;-560;-552;549
;-560;-552;549
;-560;-552;549
;-577;-589;544
;-577;-589;544
;-577;-589;544
;-563;-556;528
;-563;-556;528
;-563;-556;528
;-565;-584;542
;-565;-584;542
;-559;-582;535
;-559;-588;537
;-544;-568;526
;-544;-568;526
;-574;-579;546
;-574;-579;546
;-574;-579;546
;-572;-608;532
;-572;-608;532
;-572;-608;532
;-589;-595;496
;-589;-595;496
;-589;-595;496
;-600;-594;487
;-613;-579;497
;-613;-579;497
;-524;-628;547
;-524;-628;547
;-524;-628;547
;-451;-631;572
;-451;-631;572
;-451;-631;572
;-356;-605;589
;-356;-605;589
;-385;-725;631
;-417;-777;639
;-404;-726;600
;-404;-726;600
;-406;-545;586
;-406;-545;586
;-406;-545;586
;-403;-680;725
;-403;-680;725
;-403;-680;725
;-428;-575;600
;-428;-575;600
;-358;-583;612
;-292;-597;630
;-292;-597;630
;-297;-578;625
;-348;-657;639
;-348;-657;639
;-348;-657;639
;-283;-600;644
;-283;-600;644
;-283;-600;644
;-250;-565;645
;-250;-565;645
;-250;-565;645
;-209;-661;715
;-209;-661;715
;-212;-657;699
;-219;-641;672
;-219;-641;672
;-219;-641;672
;-261;-685;689
;-261;-685;689
;-261;-685;689
;-282;-670;651
;-282;-670;651
;-283;-658;645
;-295;-665;661
;-317;-680;646
;-317;-680;646
;-306;-656;664
;-306;-656;664
;-306;-656;664
;-352;-610;618
;-352;-610;618
;-352;-610;618
;-332;-568;591
;-332;-568;591
;-332;-568;591
;-346;-675;642
;-319;-671;626
;-319;-671;626
;-297;-629;616
;-297;-629;616
;-297;-629;616
;-305;-642;666
;-305;-642;666
;-305;-642;666
;-325;-638;674
;-325;-638;674
;-347;-668;667
;-338;-646;654
;-344;-610;662
;-344;-610;662
;-333;-655;677
;-333;-655;677
;-333;-655;677
;-319;-659;652
;-319;-659;652
;-319;-659;652
;-320;-699;687
;-320;-699;687
;-320;-699;687
;-309;-664;647
;-309;-664;647
;-309;-664;647
;-343;-645;645
;-343;-645;645
;-343;-645;645
;-372;-634;630
;-372;-634;630
;-372;-634;630
;-348;-635;615
;-348;-635;615
;-318;-577;636
;-321;-661;668
;-321;-661;668
;-321;-661;668
;-308;-593;649
;-308;-593;649
;-308;-593;649
;-349;-646;590
;-349;-646;590
;-349;-646;590
;-331;-665;620
;-331;-665;620
;-331;-665;620
;-278;-663;643
;-278;-663;643
;-278;-663;643
;-277;-588;637
;-277;-588;637
;-277;-588;637
;-286;-624;649
;-286;-624;649
;-286;-624;649
;-317;-695;660
;-317;-695;660
;-317;-695;660
;-295;-696;623
;-295;-696;623
;-295;-696;623
;-260;-585;628
;-260;-585;628
;-260;-585;628
;-218;-623;657
;-218;-623;657
;-218;-623;657
;-314;-600;664
;-314;-600;664
;-314;-600;664
;-303;-704;730
;-303;-704;730
;-303;-704;730
;-324;-698;747
;-324;-698;747
;-324;-698;747
;-287;-610;700
;-287;-610;700
;-287;-610;700
;-229;-630;721
;-248;-640;711
;-248;-640;711
;-283;-654;663
;-283;-654;663
;-283;-654;663
;-249;-683;716
;-249;-683;716
;-249;-683;716
;-237;-641;728
;-237;-641;728
;-237;-641;728
;-267;-673;725
;-267;-673;725
;-287;-665;713
;-331;-651;661
;-331;-651;661
;-331;-651;661
;-279;-608;649
;-279;-608;649
;-279;-608;649
;-282;-693;691
;-282;-693;691
;-282;-693;691
;-260;-653;696
;-260;-653;696
;-260;-653;696
;-278;-685;691
;-278;-685;691
;-278;-685;691
;-320;-695;685
;-320;-695;685
;-291;-633;617
;-291;-633;617
;-291;-633;617
;-292;-575;569
;-292;-575;569
;-292;-575;569
;-334;-698;646
;-338;-688;666
;-338;-688;666
;-333;-588;632
;-333;-588;632
;-333;-588;632
;-320;-611;650
;-320;-611;650
;-320;-611;650
;-312;-575;641
;-312;-575;641
;-342;-590;630
;-351;-634;631
;-331;-646;651
;-331;-646;651
;-306;-673;693
;-306;-673;693
;-306;-673;693
;-302;-683;722
;-302;-683;722
;-294;-603;695
;-328;-606;694
;-328;-606;694
;-344;-609;670
;-344;-609;670
;-321;-615;665
;-321;-615;665
;-321;-615;665
;-335;-657;699
;-335;-657;699
;-335;-657;699
;-319;-662;691
;-319;-662;691
;-319;-639;677
;-307;-618;676
;-307;-618;676
;-307;-618;676
;-315;-615;681
;-315;-615;681
;-315;-615;681
;-355;-617;671
;-355;-617;671
;-355;-617;671
;-329;-629;645
;-329;-629;645
;-342;-634;640
;-328;-665;646
;-328;-665;646
;-328;-665;646
;-306;-642;639
;-306;-642;639
;-306;-642;639
;-344;-609;645
;-344;-609;645
;-344;-609;645
;-349;-620;661
;-349;-620;661
;-349;-620;661
;-320;-631;642
;-320;-631;642
;-320;-631;642
;-336;-669;681
;-336;-669;681
;-336;-669;681
;-366;-633;646
;-366;-633;646
;-366;-633;646
;-361;-582;612
;-361;-582;612
;-350;-595;619
;-328;-670;647
;-328;-670;647
;-328;-670;647
;-316;-617;641
;-316;-617;641
;-316;-617;641
;-343;-641;657
;-343;-641;657
;-343;-641;657
;-359;-582;668
;-359;-582;668
;-359;-582;668
;-370;-558;658
;-370;-558;658
;-370;-558;658
;-351;-640;677
;-351;-640;677
;-351;-640;677
;-349;-623;681
;-349;-623;681
;-349;-623;681
;-383;-613;674
;-383;-613;674
;-383;-613;674
;-363;-600;664
;-363;-600;664
;-363;-600;664
;-380;-611;663
;-380;-611;663
;-380;-611;663
;-356;-634;677
;-356;-634;677
;-346;-630;675
;-344;-606;660
;-361;-601;651
;-361;-601;651
;-374;-645;688
;-374;-645;688
;-374;-645;688
;-357;-661;665
;-357;-661;665
;-357;-661;665
;-347;-640;631
;-347;-640;631
;-352;-662;642
;-363;-675;666
;-377;-679;668
;-377;-679;668
;-343;-678;659
;-343;-678;659
;-343;-678;659
;-358;-604;602
;-358;-604;602
;-358;-604;602
;-349;-657;635
;-349;-657;635
;-350;-671;662
;-371;-602;613
;-371;-602;613
;-371;-602;613
;-340;-672;642
;-340;-672;642
;-340;-672;642
;-343;-689;664
;-343;-689;664
;-343;-689;664
;-296;-715;655
;-296;-715;655
;-270;-779;688
;-333;-726;572
;-333;-726;572
;-333;-726;572
;-253;-688;622
;-253;-688;622
;-253;-688;622
;-293;-685;694
;-293;-685;694
;-293;-685;694
;-309;-612;551
;-309;-612;551
;-309;-612;551
;-301;-769;630
;-301;-769;630
;-301;-769;630
;-290;-737;649
;-290;-737;649
;-290;-737;649
;-232;-695;620
;-232;-695;620
;-232;-695;620
;-295;-749;610
;-295;-749;610
;-167;-743;692
;-167;-743;692
;-186;-793;662
;-246;-698;586
;-246;-698;586
;-246;-698;586
;-299;-728;521
;-299;-728;521
;-299;-728;521
;-166;-907;585
;-166;-907;585
;-166;-907;585
;-163;-714;593
;-163;-714;593
;-163;-714;593
;-175;-767;631
;-175;-767;631
;-175;-767;631
;-142;-818;524
;-142;-818;524
;-142;-818;524
;-171;-912;510
;-171;-912;510
;-202;-829;470
;-181;-865;464
;-181;-865;464
;-181;-865;464
;-123;-999;425
;-123;-999;425
;-123;-999;425
;-115;-934;396
;-115;-934;396
;-115;-934;396
;-98;-927;352
;-98;-927;352
;-98;-927;352
;-82;-1026;422
;-82;-1026;422
;-82;-1026;422
;-101;-986;309
;-101;-986;309
;-101;-986;309
;-65;-958;267
;-65;-958;267
;-65;-958;267
;-103;-990;218
;-103;-990;218
;-103;-990;218
;-84;-989;189
;-84;-989;189
;-84;-989;189
;-93;-944;95
;-93;-944;95
;-93;-944;95
;-79;-976;88
;-79;-976;88
;-79;-976;88
;-85;-941;53
;-85;-941;53
;-85;-941;53
;-88;-923;-40
;-88;-923;-40
;-88;-923;-40
;-82;-894;-73
;-82;-894;-73
;-82;-894;-73
;-51;-948;-62
;-51;-948;-62
;-51;-948;-62
;-21;-967;-13
;-21;-967;-13
;-21;-967;-13
;-27;-945;-85
;188;-894;-374
;188;-894;-374
;127;-820;-303
;127;-820;-303
;127;-820;-303
;104;-834;-353
;104;-834;-353
;104;-834;-353
;116;-812;-358
;116;-812;-358
;124;-865;-380
;134;-751;-400
;134;-751;-400
;134;-751;-400
;129;-781;-406
;129;-781;-406
;129;-781;-406
;185;-754;-422
;185;-754;-422
;185;-754;-422
;200;-737;-538
;200;-737;-538
;200;-737;-538
;220;-715;-491
;220;-715;-491
;220;-715;-491
;225;-676;-514
;225;-676;-514
;225;-676;-514
;207;-636;-599
;207;-636;-599
;207;-636;-599
;234;-605;-552
;234;-605;-552
;235;-586;-589
;235;-586;-589
;235;-586;-589
;272;-737;-599
;272;-737;-599
;272;-737;-599
;265;-696;-622
;265;-696;-622
;265;-696;-622
;305;-657;-623
;305;-657;-623
;304;-569;-591
;319;-660;-587
;319;-660;-587
;319;-660;-587
;318;-596;-627
;318;-596;-627
;318;-596;-627
;323;-651;-609
;323;-651;-609
;323;-651;-609
;349;-582;-629
;349;-582;-629
;319;-578;-672
;315;-624;-675
;315;-624;-675
;315;-624;-675
;313;-510;-657
;313;-510;-657
;313;-510;-657
;291;-607;-717
;291;-607;-717
;291;-607;-717
;304;-473;-689
;304;-473;-689
;345;-514;-678
;292;-466;-668
;292;-466;-668
;292;-466;-668
;321;-510;-686
;321;-510;-686
;321;-510;-686
;311;-531;-660
;311;-531;-660
;311;-531;-660
;353;-555;-678
;353;-555;-678
;353;-555;-678
;285;-643;-702
;285;-643;-702
;285;-643;-702
;327;-588;-694
;327;-588;-694
;327;-588;-694
;317;-526;-676
;317;-526;-676
;316;-500;-695
;296;-520;-680
;323;-533;-684
;323;-533;-684
;318;-549;-730
;318;-549;-730
;323;-582;-708
;323;-582;-708
;323;-582;-708
;323;-586;-663
;323;-586;-663
;330;-622;-649
;325;-633;-683
;282;-600;-723
;282;-600;-723
;303;-615;-672
;303;-615;-672
;303;-615;-672
;289;-573;-738
;289;-573;-738
;289;-573;-738
;254;-508;-696
;254;-508;-696
;254;-508;-696
